apieu-pastel-blusher-n-4-3g,,,A'pieu,,,,,,PK04,,,,,,,,,0,shopify,100,deny,manual,11,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/82f12ce9-ed2d-467c-b0fa-e3746f0afd4c_dbbbda66-879e-4747-bfcc-2a5021046e60.jpg?v=1742858874,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/892e3fc7-4b47-411f-b6d5-f9e306705d3d_aaca0186-be55-4f9a-aca8-06109e7746eb.jpg?v=1742858874,lb,,,,,,,,,
apieu-pastel-blusher-n-4-3g,,,A'pieu,,,,,,CR02,,,,,,,,,0,shopify,100,deny,manual,11,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/4bf4bdac-fad4-43c4-b6a7-27ca057d5735_79b7719b-5c95-4dbb-90ed-21370e6e86cb.jpg?v=1742858874,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/3afdc377-9f36-44a1-8b89-c29bd8365d60_49b92e17-a07e-4a3c-bbeb-2e385ac11c6a.jpg?v=1742858874,lb,,,,,,,,,
apieu-pastel-blusher-n-4-3g,,,A'pieu,,,,,,PK03,,,,,,,,,0,shopify,100,deny,manual,11,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/6d5dde14-f1e8-43da-9fc0-2f22ba118d98_fb2c1d83-6cc1-4ec7-9210-3030ec8a3500.jpg?v=1742858874,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/dbbdb295-3c0b-40fd-9543-03bad04a9928_b8d161d7-255b-41f8-af8a-706dc9a58f6a.jpg?v=1742858874,lb,,,,,,,,,
apieu-pastel-blusher-n-4-3g,,,A'pieu,,,,,,PK10,,,,,,,,,0,shopify,100,deny,manual,11,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a7c84104-40b7-4e95-bb5e-1d55e39da93c_e676a5db-1fed-43dd-a632-b8e5e56ce16f.jpg?v=1742858874,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/e2b96578-fae5-494d-a2d9-1cc360e4bd35_16900918-69bf-47af-84fa-d0bfee24b7a4.jpg?v=1742858874,lb,,,,,,,,,
apieu-pastel-blusher-n-4-3g,,,A'pieu,,,,,,RD02,,,,,,,,,0,shopify,100,deny,manual,11,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/d64a0a48-c9b7-447f-929f-2dfc3770a641_a78d6d5b-540f-497b-87ba-8dfada0fee09.jpg?v=1742858874,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/223015e7-fd8b-48ad-bb15-936729007d37_8e34bbe6-1a27-4bb0-a504-6e51128f0b08.jpg?v=1742858874,lb,,,,,,,,,
apieu-pastel-blusher-n-4-3g,,,A'pieu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/cc473b04-7220-4314-90a0-d1be29df6ece_12f6d4ea-0b7d-4a68-afee-69fc863802d5.jpg?v=1742858874,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apieu-pastel-blusher-n-4-3g,,,A'pieu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/892e3fc7-4b47-411f-b6d5-f9e306705d3d_aaca0186-be55-4f9a-aca8-06109e7746eb.jpg?v=1742858874,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apieu-pastel-blusher-n-4-3g,,,A'pieu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/3afdc377-9f36-44a1-8b89-c29bd8365d60_49b92e17-a07e-4a3c-bbeb-2e385ac11c6a.jpg?v=1742858874,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apieu-pastel-blusher-n-4-3g,,,A'pieu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/dbbdb295-3c0b-40fd-9543-03bad04a9928_b8d161d7-255b-41f8-af8a-706dc9a58f6a.jpg?v=1742858874,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apieu-pastel-blusher-n-4-3g,,,A'pieu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/e2b96578-fae5-494d-a2d9-1cc360e4bd35_16900918-69bf-47af-84fa-d0bfee24b7a4.jpg?v=1742858874,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apieu-pastel-blusher-n-4-3g,,,A'pieu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/223015e7-fd8b-48ad-bb15-936729007d37_8e34bbe6-1a27-4bb0-a504-6e51128f0b08.jpg?v=1742858874,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ce-fitting-mesh-cushion,3CE Fitting Mesh Cushion,,A'pieu,Health & Beauty > Personal Care > Cosmetics > Makeup > Face Makeup,Powder & Pact,,TRUE,Color,W05 (+Refill),,,,,,,,,0,shopify,100,deny,manual,28.7,41,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/80748728-ccd9-4da2-8a18-8d67d01ae276_bf959d4e-bc5a-4c6a-a7ac-9236ed95fba3.jpg?v=1742858854,1,,FALSE,,,,,,,,,,,,,,Contains 73% skincare ingredient for easy skin care.,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/82d43508-698f-4670-85bb-954aa26e1c55.jpg?v=1741206122"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>Original Product 11g, Refill 11g</td></tr><tr><th scope=""row"">Ideal for</th> <td>Looking smooth and flawless all day long with the fitting essence! For even tone, smooth texture and radiance and more #3CEFittingMeshCushion</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months from the date of manufacture, 12 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Take an appropriate amount in the puff, smooth along the texture of the skin and lightly pat over the face to finish.<br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Kolmar Korea Co., Ltd / Stylenanda Co., Ltd</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water,Titanium Dioxide,Methyl Trimethicone,Butylene Glycol,Silica,C12-15 Alkyl Benzoate,Dimethicone,Caprylic/Capric Triglyceride,Caprylyl Methicone,Glycerin,Cetyl PEG/PPG-10/1 Dimethicone,Dimethicone/Vinyl Dimethicone Crosspolymer,Magnesium Sulfate,Pentylene Glycol,PEG-10 Dimethicone,Synthetic Fluorphlogopite, Isododecane,Polyhydroxystearic Acid,Caprylyl Glycol,Alumina,Stearic Acid,Triethoxycaprylylsilane,Aluminum Hydroxide,Disteardimonium Hectorite,Propylene Carbonate,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate,Fragrance,Phenoxyethanol,Iron Oxide Yellow,Iron Oxide Red,Iron Oxide Black,Linalool,Geraniol</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use.<br>2) Do not use on wounds or other affected areas.<br>3) Cautions for Storage and Handling<br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-502-707-8888</td></tr></tbody></table></div></div></div></div>",Made with SPF 40 PA+++ formula.The fitting essence in the cushion provides 24-hour lasting smooth coverage for perfect skin tone and glow.The fitting essence solution provides 24-hour lasting filter effect on skin.,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/2593b3fd-21fe-45cc-9dd7-f155578e7480_747a73bc-1e77-4508-92fd-de5f04990c8d.jpg?v=1742858854,lb,,,TRUE,,,TRUE,,,active
3ce-fitting-mesh-cushion,,,A'pieu,,,,,,[SET] Pink Glitter Edition P01 (+Refill),,,,,,,,,0,shopify,100,deny,manual,36.4,41,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/1be54413-61be-4705-8852-205e1e21309f_f8715d57-cde0-4ca5-a78d-b3c3245e8fd1.jpg?v=1742858854,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
3ce-fitting-mesh-cushion,,,A'pieu,,,,,,[SET] Pink Glitter Edition N01 (+Refill),,,,,,,,,0,shopify,100,deny,manual,36.4,41,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a70207b1-a800-4c8f-82a8-678224134074_19a51c66-5d86-4806-af9c-aa646f1de5a2.jpg?v=1742858854,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
3ce-fitting-mesh-cushion,,,A'pieu,,,,,,[SET] Pink Glitter Edition N02 (+Refill),,,,,,,,,0,shopify,100,deny,manual,36.4,41,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a25c49ea-49c8-48a7-87f0-d879033a0fce_e8db6c55-a107-4526-8d53-3de0310cc293.jpg?v=1742858854,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
3ce-fitting-mesh-cushion,,,A'pieu,,,,,,P01 (+Refill),,,,,,,,,0,shopify,100,deny,manual,28.7,41,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/0fc281fe-a1c5-45b8-a1a7-0d13693d4bf4_f5366f04-431b-4051-a33c-35e691258a87.jpg?v=1742858854,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/fa8ce6c6-38f7-44d8-81b4-8ea5288b1698_6f73904b-4125-4de2-ad87-3ecb07cd91e7.jpg?v=1742858854,lb,,,,,,,,,
3ce-fitting-mesh-cushion,,,A'pieu,,,,,,N01 (+Refill),,,,,,,,,0,shopify,100,deny,manual,28.7,41,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/d490daee-6ed6-40c2-952b-c7637b5d2633_6c9f234c-730e-4bcb-9484-0ad77b48499b.jpg?v=1742858854,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/65e97827-61d7-4995-9134-b274440efc29_3357b33c-bd4d-4616-b2c9-e117f5d4e954.jpg?v=1742858854,lb,,,,,,,,,
3ce-fitting-mesh-cushion,,,A'pieu,,,,,,N02 (+Refill),,,,,,,,,0,shopify,100,deny,manual,28.7,41,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/2593b3fd-21fe-45cc-9dd7-f155578e7480_747a73bc-1e77-4508-92fd-de5f04990c8d.jpg?v=1742858854,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/13eca5dc-b538-42ce-ba98-46bbdd765dfc_ad944714-0f55-4b0e-9846-b700c3ba9fed.jpg?v=1742858854,lb,,,,,,,,,
3ce-fitting-mesh-cushion,,,A'pieu,,,,,,W04 (+Refill),,,,,,,,,0,shopify,100,deny,manual,28.7,41,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/fa8ce6c6-38f7-44d8-81b4-8ea5288b1698_6f73904b-4125-4de2-ad87-3ecb07cd91e7.jpg?v=1742858854,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/0122d5c8-a8c2-4be5-a397-69b26ada043e_901c1049-7915-4506-891a-b75da2be5ec9.jpg?v=1742858854,lb,,,,,,,,,
3ce-fitting-mesh-cushion,,,A'pieu,,,,,,N03 (+Refill),,,,,,,,,0,shopify,100,deny,manual,28.7,41,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/65e97827-61d7-4995-9134-b274440efc29_3357b33c-bd4d-4616-b2c9-e117f5d4e954.jpg?v=1742858854,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/9442f4c4-fea6-4b02-9aa5-0d87a856324d_d0973bfe-f79e-4e40-b267-f4df1d75ce63.jpg?v=1742858854,lb,,,,,,,,,
3ce-fitting-mesh-cushion,,,A'pieu,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/13eca5dc-b538-42ce-ba98-46bbdd765dfc_ad944714-0f55-4b0e-9846-b700c3ba9fed.jpg?v=1742858854,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
