Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Featured Ingredients (product.metafields.custom.featured_ingredients),How to Use (product.metafields.custom.how_to_use),Specific Item Info (product.metafields.custom.specific_item_info),Why We Love It (product.metafields.custom.why_we_love_it),Product rating count (product.metafields.reviews.rating_count),Active ingredient (product.metafields.shopify.active-ingredient),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance level (product.metafields.shopify.fragrance-level),Moisturizer type (product.metafields.shopify.moisturizer-type),Package type (product.metafields.shopify.package-type),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
tomorrow-x-together-txt-minisode-3-tomorrow-kit-ver,TOMORROW X TOGETHER (TXT) - MINISODE 3: TOMORROW (KIT VER.),"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,27.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/22cd4dbe-7fc3-4971-9894-b78ecf44e24a_770ec18b-7e6b-4c18-9e30-9fa821618206.jpg?v=1746733016,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/470371b7-b984-4223-bc6a-c27d5929e670.jpg?v=1746643747"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - MINISODE 3: TOMORROW (KIT VER.)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG PLUS / HYBE</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
tomorrow-x-together-txt-the-name-chapter-temptation,TOMORROW X TOGETHER (TXT) - THE NAME CHAPTER: TEMPTATION,"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,18.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/243c6696-807d-4590-9fdc-2a35fc233304_e6691996-ac1c-4359-99aa-7ea3cf15efb0.jpg?v=1746733013,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/e6f0ff16-a9c7-4168-b8ea-27854c692c8e.jpg?v=1746643654"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - THE NAME CHAPTER: TEMPTATION</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>Certifications None</td></tr><tr><th scope=""row"">Manufacturer</th> <td>(ì£¼)ì™€ì´ì§€í”ŒëŸ¬ìŠ¤</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
tomorrow-x-together-txt-the-name-chapter-temptation-lullaby-ver,TOMORROW X TOGETHER (TXT) - THE NAME CHAPTER: TEMPTATION (LULLABY VER.),"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,13.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/955a3b69-7b13-4e65-96ff-79360e3d4381_6dd70a1d-e13b-4f51-a6f0-c26bf018b959.jpg?v=1746733011,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/6cdf96e4-db0c-43f1-b6c3-72867d9471fc.jpg?v=1746643563"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
randomtomorrow-x-together-txt-the-dream-chapter-magic,[Random]TOMORROW X TOGETHER (TXT) - THE DREAM CHAPTER: MAGIC,"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,16.10,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/1ee15d9c-5281-4382-b74e-51b0b8f63190_7499da3c-396c-41e9-bb80-4a42bf148a82.jpg?v=1746733008,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/738fef72-2a2a-4283-b38e-89e5afcabddf.jpg?v=1746643466"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - THE DREAM CHAPTER: MAGIC</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG PLUS / HYBE</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
randomtomorrow-x-together-txt-the-dream-chapter-eternity,[Random]TOMORROW X TOGETHER (TXT) - THE DREAM CHAPTER: ETERNITY,"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,16.10,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/87e4d78a-41bd-41d7-9580-ff66df080f98_3a05b6ff-4100-4e8d-a3a7-9c0d7d0b929a.jpg?v=1746733006,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/0c50184a-da01-48b3-8f10-d85aafa61105.jpg?v=1746643358"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - THE DREAM CHAPTER: ETERNITY</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG PLUS / HYBE</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
random-tomorrow-x-together-txt-chaos-chapter-fight-or-escape-together-ver,[Random] TOMORROW X TOGETHER (TXT) - CHAOS CHAPTER : FIGHT OR ESCAPE (TOGETHER VER.),"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,11.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/9b10eb11-16fe-40f9-b46b-b3dac6e59ffb_782c178a-0703-432e-8eae-037a469f891d.jpg?v=1746733003,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/45f5eb3c-855e-4414-9771-12737a7f0099.jpg?v=1746643211"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - CHAOS CHAPTER : FIGHT OR ESCAPE (TOGETHER VER.)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG PLUS / HYBE</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
random-tomorrow-x-together-txt-chaos-chapter-fight-or-escape,[Random] TOMORROW X TOGETHER (TXT) - CHAOS CHAPTER : FIGHT OR ESCAPE,"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,17.80,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/13de88a7-f583-4b1a-9ae6-0e2e335efa12_944be5cc-f67f-44f0-bce1-51ea0a92e463.jpg?v=1746733001,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/b7384180-9b0b-44cd-9b3c-fac8c8dc494d.jpg?v=1746642800"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - CHAOS CHAPTER : FIGHT OR ESCAPE</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG PLUS / HYBE</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
random-tomorrow-x-together-txt-chaos-chapter-freeze,[Random] TOMORROW X TOGETHER (TXT) - CHAOS CHAPTER : FREEZE,"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,16.10,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/b0b948c3-e838-40d0-bf3c-75a931c0576f_42f426b4-c431-44ab-b6dc-57be2ed2900e.jpg?v=1746732998,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/2715f840-1dcf-4905-9f7a-9c9d8344e30d.jpg?v=1746642679"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - CHAOS CHAPTER : FREEZE</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG PLUS / HYBE</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
random-tomorrow-x-together-txt-minisode1-blue-hour,[random] TOMORROW X TOGETHER (TXT) - MINISODE1 : BLUE HOUR,"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,16.10,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/638d6e2f-3c8f-4c96-b69b-f89b619703f8_391d3937-c195-4601-9079-5baaaa0f5f42.jpg?v=1746732996,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/4664cde9-00c1-4428-b4e7-40657174d2d7.jpg?v=1746642447"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - MINISODE1 : BLUE HOUR</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG PLUS / HYBE</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
tomorrow-x-together-txt-minisode-2-thursdays-child-4th-mini-album-tear-ver,TOMORROW X TOGETHER (TXT) - MINISODE 2: THURSDAY'S CHILD (4TH MINI ALBUM) TEAR VER.,"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,9.90,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/9b0201be-cbb4-4af2-858b-e79156b6a65d_5807e115-ceed-489d-b3f1-6b436fb96cc1.jpg?v=1746732993,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/959744e9-4fff-4be0-84e6-32b1f1741668.jpg?v=1746642306"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - MINISODE 2: THURSDAY'S CHILD (4TH MINI ALBUM) TEAR VER.</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG PLUS / HYBE</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
tomorrow-x-together-txt-world-tour-act-promise-encore-in-seoul,TOMORROW X TOGETHER (TXT) - WORLD TOUR [ACT : PROMISE] ENCORE IN SEOUL,"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,74.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/0fb13b98-99a8-4853-b248-4deeeab9a6e0_b1982e66-6d08-4183-970c-1f012e829986.jpg?v=1746732989,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/d76e9f05-de94-4ab1-abc2-c4b3157461c7.jpg?v=1746642202"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - WORLD TOUR [ACT : PROMISE] ENCORE IN SEOUL</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>DREAMUS Company</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
tomorrow-x-together-txt-the-name-chapter-freefall-gravity-ver,TOMORROW X TOGETHER (TXT) - THE NAME CHAPTER: FREEFALL (GRAVITY VER.),"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,13.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/73db3238-e603-4657-b75e-b5f52c8e738c_70c4a620-0624-48e3-8762-08ac8b044740.jpg?v=1746732987,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/b5f19b72-290c-4934-8509-2d4473d10e69.jpg?v=1746642083"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - THE NAME CHAPTER: FREEFALL (GRAVITY VER.)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG plus</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
tomorrow-x-together-txt-the-name-chapter-freefall,TOMORROW X TOGETHER (TXT) - THE NAME CHAPTER: FREEFALL,"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,20.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/4b27206d-2aa6-4dc3-9c0f-aee6090dbf1e_59f1acc2-4b81-45ab-8604-657e0634cf03.jpg?v=1746732984,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/88600baa-cf04-470c-b6ee-99779ccdf39e.jpg?v=1746641937"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - THE NAME CHAPTER: FREEFALL</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG plus</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
tomorrow-x-together-txt-the-name-chapter-freefall-weverse-albums-ver,TOMORROW X TOGETHER (TXT) - THE NAME CHAPTER: FREEFALL (WEVERSE ALBUMS VER.),"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,12.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/43fc246b-3930-4a04-9eaf-f659dca45762_0e145875-c43f-4c2a-a08f-15293c996bed.jpg?v=1746732982,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/046872c5-3545-4331-8cb5-3bfae9cebd6c.jpg?v=1746637970"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - THE NAME CHAPTER: FREEFALL (WEVERSE ALBUMS VER.)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG plus</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
tomorrow-x-together-txt-the-name-chapter-temptation-weverse-albums-ver,TOMORROW X TOGETHER (TXT) - THE NAME CHAPTER: TEMPTATION (WEVERSE ALBUMS VER.),"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,11.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/1dd882d4-5b15-4b34-b24b-4944475cafa6_ad8c0cbd-7f24-40e2-94cd-74667bafea19.jpg?v=1746732978,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/423a58ad-20ed-4a84-a2d2-7861fae026a2.jpg?v=1746637884"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - THE NAME CHAPTER: TEMPTATION (WEVERSE ALBUMS VER.)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG plus</td></tr><tr><th scope=""row"">Customer Service</th> <td>82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
random-tomorrow-x-together-txt-minisode-2-thursdays-child-4th-mini-album,[random] TOMORROW X TOGETHER (TXT) - MINISODE 2: THURSDAY'S CHILD (4TH MINI ALBUM),"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,16.10,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/c4e8c8f9-3717-4327-bff1-57d0dcbec98a_5af8c2a8-6096-464c-b7eb-8ddd761b72b2.jpg?v=1746732975,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/10482b36-3ddd-4448-a500-92702e6a6fd6.jpg?v=1746637777"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - MINISODE 2: THURSDAY'S CHILD (4TH MINI ALBUM)</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG PLUS / HYBE</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
tomorrow-x-together-txt-the-dream-chapter-star,TOMORROW X TOGETHER (TXT) - THE DREAM CHAPTER: STAR,"",TOMORROW X TOGETHER,Media > Music & Sound Recordings > Music CDs,Albums,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,14.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/7b12b415-3a61-4e81-bf0a-ffdc1737da64_ba93824c-8868-43e8-8265-d1944af26297.jpg?v=1746732971,1,"",false,,,,,,,,,,,,,,,"<img style=""display:block; min-width:700px; max-width:800px; width:auto; margin:0 auto;"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/377ad676-2b1c-4122-a81d-b52ec2afabbf.jpg?v=1746637674"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Product/Model Name</th> <td>TOMORROW X TOGETHER (TXT) - THE DREAM CHAPTER: STAR</td></tr><tr><th scope=""row"">Certifications</th> <td>Certifications None<br></td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Manufacturer</th> <td>YG PLUS / HYBE</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-31-262-2882</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
